,SOLUSDTM,SOLUSDTM,SOLUSDTM,SOLUSDTM,SOLUSDTM
,index_price,mark_price,best_bid,best_ask,funding_rate
datetime,,,,,
2025-11-17 05:18:32,140.069,140.074,140.047,140.048,
2025-11-17 05:18:33,140.055,140.06,140.044,140.04500000000002,
2025-11-17 05:18:34,140.053,140.043,140.0384,140.03939999999997,
2025-11-17 05:18:35,,,140.038,140.039,
2025-11-17 05:18:36,,,140.05040000000002,140.0514,
2025-11-17 05:18:37,140.074,140.064,140.05839999999998,140.0594,
2025-11-17 05:18:38,140.068,140.058,140.0429,140.04389999999998,
2025-11-17 05:18:39,140.059,140.05,140.041,140.042,
2025-11-17 05:18:40,,,140.041,140.042,
2025-11-17 05:18:41,140.061,140.051,140.05270000000002,140.0537,
2025-11-17 05:18:42,,,140.054,140.055,
2025-11-17 05:18:43,140.061,140.054,140.02609999999999,140.0271,
2025-11-17 05:18:44,140.042,140.04,140.017,140.018,
2025-11-17 05:18:45,,,140.017,140.018,
2025-11-17 05:18:46,,,140.017,140.018,
2025-11-17 05:18:47,,,139.9922,139.9932,
2025-11-17 05:18:48,139.999,139.988,139.9213,139.9223,
2025-11-17 05:18:49,139.936,139.941,139.9166,139.9176,
2025-11-17 05:18:50,139.933,139.922,139.943,139.94400000000002,
2025-11-17 05:18:51,139.955,139.944,139.9358,139.9368,
2025-11-17 05:18:52,139.953,139.942,139.9276,139.92860000000002,
2025-11-17 05:18:53,139.95,139.939,139.93,139.931,
2025-11-17 05:18:54,139.951,139.94,139.93,139.931,
2025-11-17 05:18:55,139.952,139.941,139.94570000000002,139.94670000000002,
2025-11-17 05:18:56,139.958,139.947,139.948,139.949,
2025-11-17 05:18:57,139.955,139.944,139.94070000000002,139.94170000000003,
2025-11-17 05:18:58,139.952,139.948,139.9034,139.9044,
2025-11-17 05:18:59,139.922,139.927,139.917,139.918,
2025-11-17 05:19:00,139.93,139.935,139.9173,139.9183,0.000107
2025-11-17 05:19:01,139.932,139.921,139.9022,139.90320000000003,
2025-11-17 05:19:02,139.917,139.918,139.92059999999998,139.92159999999998,
2025-11-17 05:19:03,139.939,139.928,139.932,139.933,
2025-11-17 05:19:04,139.945,139.934,139.94,139.941,
2025-11-17 05:19:05,139.959,139.948,139.948,139.949,
2025-11-17 05:19:06,139.96,139.949,139.948,139.949,
2025-11-17 05:19:07,,,139.9564,139.9574,
2025-11-17 05:19:08,139.969,139.958,139.9617,139.96269999999998,
2025-11-17 05:19:09,139.979,139.968,139.968,139.969,
2025-11-17 05:19:10,139.982,139.971,139.9909,139.9919,
2025-11-17 05:19:11,140.007,139.996,140.002,140.003,
2025-11-17 05:19:12,140.01,139.999,140.002,140.003,
2025-11-17 05:19:13,,,140.002,140.003,
2025-11-17 05:19:14,,,140.002,140.003,
2025-11-17 05:19:15,,,140.002,140.003,
2025-11-17 05:19:16,,,140.002,140.003,
2025-11-17 05:19:17,140.011,140.0,140.002,140.003,
2025-11-17 05:19:18,140.012,140.001,140.01190000000003,140.0145,
2025-11-17 05:19:19,140.02,140.009,140.0298,140.0308,
2025-11-17 05:19:20,140.044,140.033,140.031,140.032,
2025-11-17 05:19:21,,,140.033,140.03400000000002,
2025-11-17 05:19:22,140.049,140.038,140.041,140.042,
2025-11-17 05:19:23,140.056,140.045,140.041,140.042,
2025-11-17 05:19:24,140.054,140.043,140.041,140.042,
2025-11-17 05:19:25,140.051,140.04,140.041,140.042,
2025-11-17 05:19:26,140.052,140.041,140.041,140.042,
2025-11-17 05:19:27,140.053,140.042,140.041,140.042,
2025-11-17 05:19:28,140.054,140.043,140.0435,140.04500000000002,
2025-11-17 05:19:29,140.056,140.045,140.065,140.066,
2025-11-17 05:19:30,140.076,140.065,140.0572,140.0582,
2025-11-17 05:19:31,,,140.052,140.053,
2025-11-17 05:19:32,,,140.052,140.053,
2025-11-17 05:19:33,,,140.04500000000002,140.046,
2025-11-17 05:19:34,140.061,140.052,140.0438,140.0448,
2025-11-17 05:19:35,,,140.05180000000001,140.0528,
2025-11-17 05:19:36,140.064,140.053,140.049,140.05,
2025-11-17 05:19:37,,,140.049,140.05,
2025-11-17 05:19:38,,,140.043,140.044,
2025-11-17 05:19:39,140.06,140.049,140.0448,140.0458,
2025-11-17 05:19:40,140.063,140.052,140.05710000000002,140.0581,
2025-11-17 05:19:41,140.065,140.07,140.0585,140.0595,
2025-11-17 05:19:42,140.073,140.078,140.045,140.046,
2025-11-17 05:19:43,140.065,140.07,140.045,140.046,
2025-11-17 05:19:44,140.063,140.068,140.045,140.046,
2025-11-17 05:19:45,140.06,140.065,140.045,140.046,
2025-11-17 05:19:46,140.061,140.066,140.0693,140.0703,
2025-11-17 05:19:47,140.077,140.079,140.084,140.085,
2025-11-17 05:19:48,,,140.084,140.085,
2025-11-17 05:19:49,,,140.084,140.085,
2025-11-17 05:19:50,140.095,140.084,140.078,140.079,
2025-11-17 05:19:51,140.09,140.079,140.069,140.07,
2025-11-17 05:19:52,,,140.069,140.07,
2025-11-17 05:19:53,,,140.069,140.07,
2025-11-17 05:19:54,,,140.069,140.07,
2025-11-17 05:19:55,,,140.069,140.07,
2025-11-17 05:19:56,,,140.06480000000002,140.0658,
2025-11-17 05:19:57,140.084,140.073,140.0702,140.0712,
2025-11-17 05:19:58,140.088,140.077,140.0644,140.0654,
2025-11-17 05:19:59,140.074,140.068,140.08,140.081,
2025-11-17 05:20:00,140.087,140.076,140.0712,140.0722,0.000107
2025-11-17 05:20:01,140.084,140.073,140.069,140.07,
2025-11-17 05:20:02,140.085,140.074,140.069,140.07,
2025-11-17 05:20:03,140.084,140.073,140.069,140.07,
2025-11-17 05:20:04,,,140.069,140.07,
2025-11-17 05:20:05,140.085,140.074,140.0969,140.0979,
2025-11-17 05:20:06,140.103,140.092,140.1,140.101,
2025-11-17 05:20:07,,,140.1048,140.1058,
2025-11-17 05:20:08,140.112,140.101,140.106,140.107,
2025-11-17 05:20:09,140.113,140.106,140.1072,140.1082,
2025-11-17 05:20:10,140.115,140.104,140.126,140.127,
2025-11-17 05:20:11,140.128,140.117,140.1526,140.1536,
2025-11-17 05:20:12,140.16,140.149,140.17739999999998,140.17839999999998,
2025-11-17 05:20:13,140.176,140.181,140.169,140.17,
2025-11-17 05:20:14,,,140.169,140.17,
2025-11-17 05:20:15,140.178,140.183,140.169,140.17,
2025-11-17 05:20:16,140.177,140.182,140.169,140.17,
2025-11-17 05:20:17,140.182,140.183,140.169,140.17,
2025-11-17 05:20:18,,,140.169,140.17,
2025-11-17 05:20:19,,,140.169,140.17,
2025-11-17 05:20:20,140.184,140.177,140.2006,140.2016,
2025-11-17 05:20:21,140.202,140.191,140.2046,140.2056,
2025-11-17 05:20:22,140.216,140.205,140.215,140.216,
2025-11-17 05:20:23,140.22,140.209,140.215,140.216,
2025-11-17 05:20:24,140.218,140.208,140.215,140.216,
2025-11-17 05:20:25,,,140.215,140.216,
2025-11-17 05:20:26,140.22,140.21,140.215,140.216,
2025-11-17 05:20:27,140.218,140.216,140.21179999999998,140.21280000000002,
2025-11-17 05:20:28,140.218,140.215,140.1808,140.1818,
2025-11-17 05:20:29,140.183,140.188,140.175,140.176,
2025-11-17 05:20:30,140.179,140.184,140.175,140.176,
2025-11-17 05:20:31,140.183,140.188,140.175,140.176,
2025-11-17 05:20:32,140.185,140.19,140.175,140.176,
2025-11-17 05:20:33,,,140.174,140.175,
2025-11-17 05:20:34,140.185,140.183,140.172,140.173,
2025-11-17 05:20:35,,,140.172,140.173,
2025-11-17 05:20:36,,,140.172,140.173,
2025-11-17 05:20:37,,,140.172,140.173,
2025-11-17 05:20:38,,,140.16000000000003,140.161,
2025-11-17 05:20:39,140.17,140.172,140.1678,140.16879999999998,
2025-11-17 05:20:40,140.179,140.169,140.175,140.176,
2025-11-17 05:20:41,140.178,140.168,140.175,140.176,
2025-11-17 05:20:42,,,140.1714,140.17239999999998,
2025-11-17 05:20:43,140.179,140.169,140.157,140.158,
2025-11-17 05:20:44,140.172,140.162,140.1696,140.1706,
2025-11-17 05:20:45,140.176,140.166,140.174,140.175,
2025-11-17 05:20:46,140.178,140.168,140.174,140.175,
2025-11-17 05:20:47,140.176,140.174,140.174,140.175,
2025-11-17 05:20:48,,,140.174,140.175,
2025-11-17 05:20:49,,,140.17559999999997,140.1766,
2025-11-17 05:20:50,140.18,140.183,140.176,140.177,
2025-11-17 05:20:51,,,140.176,140.177,
2025-11-17 05:20:52,,,140.176,140.177,
2025-11-17 05:20:53,,,140.1746,140.17559999999997,
2025-11-17 05:20:54,,,140.162,140.163,
2025-11-17 05:20:55,140.175,140.18,140.162,140.163,
2025-11-17 05:20:56,140.176,140.181,140.162,140.163,
2025-11-17 05:20:57,140.175,140.18,140.162,140.163,
2025-11-17 05:20:58,,,140.162,140.163,
2025-11-17 05:20:59,,,140.162,140.163,
2025-11-17 05:21:00,140.176,140.181,140.1803,140.18130000000002,0.000106
2025-11-17 05:21:01,140.195,140.185,140.201,140.202,
2025-11-17 05:21:02,140.2,140.19,140.201,140.202,
2025-11-17 05:21:03,140.199,140.189,140.201,140.202,
2025-11-17 05:21:04,140.21,140.2,140.201,140.202,
2025-11-17 05:21:05,140.209,140.199,140.201,140.202,
2025-11-17 05:21:06,,,140.201,140.202,
2025-11-17 05:21:07,140.211,140.201,140.201,140.202,
2025-11-17 05:21:08,140.213,140.203,140.201,140.202,
2025-11-17 05:21:09,140.211,140.201,140.201,140.202,
2025-11-17 05:21:10,,,140.201,140.202,
2025-11-17 05:21:11,,,140.1906,140.1916,
2025-11-17 05:21:12,140.195,140.2,140.187,140.188,
2025-11-17 05:21:13,140.197,140.201,140.187,140.188,
2025-11-17 05:21:14,,,140.187,140.188,
2025-11-17 05:21:15,,,140.187,140.188,
2025-11-17 05:21:16,140.192,140.197,140.187,140.188,
2025-11-17 05:21:17,,,140.187,140.188,
2025-11-17 05:21:18,140.193,140.198,140.187,140.188,
2025-11-17 05:21:19,,,140.18900000000002,140.19,
2025-11-17 05:21:20,140.196,140.188,140.192,140.193,
2025-11-17 05:21:21,140.203,140.193,140.19310000000002,140.1941,
2025-11-17 05:21:22,140.2,140.2,140.191,140.192,
2025-11-17 05:21:23,,,140.1784,140.1794,
2025-11-17 05:21:24,140.183,140.173,140.1346,140.1356,
2025-11-17 05:21:25,140.143,140.135,140.14090000000002,140.1419,
2025-11-17 05:21:26,140.156,140.146,140.151,140.152,
2025-11-17 05:21:27,140.153,140.143,140.151,140.152,
2025-11-17 05:21:28,140.158,140.151,140.151,140.152,
2025-11-17 05:21:29,,,140.151,140.152,
2025-11-17 05:21:30,,,140.154,140.155,
2025-11-17 05:21:31,140.164,140.154,140.156,140.157,
2025-11-17 05:21:32,140.166,140.156,140.162,140.163,
2025-11-17 05:21:33,140.175,140.165,140.168,140.169,
2025-11-17 05:21:34,,,140.1394,140.1404,
2025-11-17 05:21:35,140.138,140.128,140.06750000000002,140.0685,
2025-11-17 05:21:36,140.081,140.071,140.061,140.062,
2025-11-17 05:21:37,140.075,140.068,140.061,140.062,
2025-11-17 05:21:38,,,140.061,140.062,
2025-11-17 05:21:39,,,140.061,140.062,
2025-11-17 05:21:40,,,140.061,140.062,
2025-11-17 05:21:41,,,140.061,140.062,
2025-11-17 05:21:42,,,140.061,140.062,
2025-11-17 05:21:43,,,140.061,140.062,
2025-11-17 05:21:44,140.075,140.065,140.066,140.067,
2025-11-17 05:21:45,140.071,140.062,140.066,140.067,
2025-11-17 05:21:46,,,140.066,140.067,
2025-11-17 05:21:47,140.071,140.067,140.074,140.075,
2025-11-17 05:21:48,,,140.076,140.077,
2025-11-17 05:21:49,140.087,140.077,140.0722,140.07319999999999,
2025-11-17 05:21:50,140.081,140.078,140.064,140.065,
2025-11-17 05:21:51,,,140.064,140.065,
2025-11-17 05:21:52,,,140.064,140.065,
2025-11-17 05:21:53,,,140.064,140.065,
2025-11-17 05:21:54,,,140.06459999999998,140.0656,
2025-11-17 05:21:55,140.073,140.065,140.066,140.067,
2025-11-17 05:21:56,,,140.06220000000002,140.0632,
2025-11-17 05:21:57,140.071,140.064,140.0202,140.0212,
2025-11-17 05:21:58,140.027,140.032,139.994,139.995,
2025-11-17 05:21:59,139.997,140.002,139.994,139.995,
2025-11-17 05:22:00,140.0,139.994,139.988,139.989,0.000106
2025-11-17 05:22:01,,,139.9796,139.9806,
2025-11-17 05:22:02,139.985,139.988,139.98399999999998,139.98499999999999,
2025-11-17 05:22:03,,,140.01000000000002,140.011,
2025-11-17 05:22:04,140.019,140.009,140.04059999999998,140.0416,
2025-11-17 05:22:05,140.054,140.044,140.044,140.045,
2025-11-17 05:22:06,,,140.044,140.045,
2025-11-17 05:22:07,,,140.044,140.045,
2025-11-17 05:22:08,140.05,140.04,140.044,140.045,
2025-11-17 05:22:09,,,140.044,140.045,
2025-11-17 05:22:10,140.051,140.041,140.036,140.03699999999998,
2025-11-17 05:22:11,140.049,140.039,140.01780000000002,140.0188,
2025-11-17 05:22:12,140.043,140.033,140.009,140.01,
2025-11-17 05:22:13,140.029,140.02,139.99949999999998,140.00050000000002,
2025-11-17 05:22:14,140.011,140.016,139.976,139.977,
2025-11-17 05:22:15,139.993,139.998,139.976,139.977,
2025-11-17 05:22:16,139.99,139.98,139.9829,139.9839,
2025-11-17 05:22:17,139.995,139.997,139.9765,139.9775,
2025-11-17 05:22:18,139.992,139.982,139.985,139.986,
2025-11-17 05:22:19,,,139.99030000000002,139.9913,
2025-11-17 05:22:20,139.992,139.986,140.0233,140.02429999999998,
2025-11-17 05:22:21,140.033,140.023,140.028,140.029,
2025-11-17 05:22:22,140.03,140.02,140.005,140.00650000000002,
2025-11-17 05:22:23,140.023,140.023,139.987,139.988,
2025-11-17 05:22:24,140.008,140.013,139.987,139.988,
2025-11-17 05:22:25,,,139.991,139.99200000000002,
2025-11-17 05:22:26,140.007,139.997,139.98399999999998,139.98499999999999,
2025-11-17 05:22:27,139.998,139.992,139.972,139.973,
2025-11-17 05:22:28,,,139.9846,139.9856,
2025-11-17 05:22:29,,,139.9818,139.9828,
2025-11-17 05:22:30,139.994,139.986,139.9463,139.9473,
2025-11-17 05:22:31,139.952,139.942,139.934,139.935,
2025-11-17 05:22:32,,,139.9221,139.92310000000003,
2025-11-17 05:22:33,,,139.9085,139.9095,
2025-11-17 05:22:34,139.926,139.931,139.91320000000002,139.9142,
2025-11-17 05:22:35,139.93,139.935,139.914,139.915,
2025-11-17 05:22:36,139.929,139.934,139.914,139.915,
2025-11-17 05:22:37,139.923,139.928,139.914,139.915,
2025-11-17 05:22:38,139.92,139.909,139.91090000000003,139.9119,
2025-11-17 05:22:39,,,139.9176,139.9186,
2025-11-17 05:22:40,139.925,139.914,139.8916,139.8926,
2025-11-17 05:22:41,139.899,139.888,139.872,139.873,
2025-11-17 05:22:42,139.9,139.889,139.872,139.873,
2025-11-17 05:22:43,,,139.8762,139.8772,
2025-11-17 05:22:44,139.899,139.894,139.886,139.887,
2025-11-17 05:22:45,,,139.87089999999998,139.8719,
2025-11-17 05:22:46,139.883,139.886,139.8698,139.8708,
2025-11-17 05:22:47,139.882,139.871,139.874,139.875,
2025-11-17 05:22:48,139.885,139.874,139.874,139.875,
2025-11-17 05:22:49,139.887,139.876,139.874,139.875,
2025-11-17 05:22:50,,,139.8828,139.8838,
2025-11-17 05:22:51,139.889,139.885,139.8703,139.8713,
2025-11-17 05:22:52,139.885,139.882,139.8696,139.87060000000002,
2025-11-17 05:22:53,139.881,139.876,139.9113,139.91230000000002,
2025-11-17 05:22:54,139.95,139.939,139.9,139.901,
2025-11-17 05:22:55,139.916,139.921,139.9,139.901,
2025-11-17 05:22:56,,,139.9,139.901,
2025-11-17 05:22:57,139.914,139.919,139.9,139.901,
2025-11-17 05:22:58,139.907,139.912,139.9,139.901,
2025-11-17 05:22:59,139.915,139.904,139.9,139.901,
2025-11-17 05:23:00,139.911,139.901,139.89860000000002,139.89960000000002,0.000106
2025-11-17 05:23:01,,,139.8784,139.87939999999998,
2025-11-17 05:23:02,139.899,139.893,139.851,139.852,
2025-11-17 05:23:03,139.854,139.859,139.842,139.84300000000002,
2025-11-17 05:23:04,139.853,139.85,139.84,139.841,
2025-11-17 05:23:05,,,139.84,139.841,
2025-11-17 05:23:06,,,139.8523,139.85330000000002,
2025-11-17 05:23:07,139.872,139.861,139.859,139.86,
2025-11-17 05:23:08,139.871,139.86,139.86110000000002,139.8621,
2025-11-17 05:23:09,,,139.85690000000002,139.85790000000003,
2025-11-17 05:23:10,139.87,139.866,139.8578,139.85880000000003,
2025-11-17 05:23:11,139.866,139.855,139.86110000000002,139.8621,
2025-11-17 05:23:12,139.879,139.868,139.866,139.867,
2025-11-17 05:23:13,139.875,139.864,139.866,139.867,
2025-11-17 05:23:14,139.876,139.865,139.866,139.867,
2025-11-17 05:23:15,139.877,139.866,139.866,139.867,
2025-11-17 05:23:16,139.876,139.865,139.866,139.867,
2025-11-17 05:23:17,,,139.866,139.867,
2025-11-17 05:23:18,139.874,139.867,139.8989,139.8999,
2025-11-17 05:23:19,139.919,139.908,139.905,139.906,
2025-11-17 05:23:20,139.912,139.901,139.905,139.906,
2025-11-17 05:23:21,,,139.905,139.906,
2025-11-17 05:23:22,139.914,139.905,139.8918,139.8928,
2025-11-17 05:23:23,139.907,139.896,139.876,139.877,
2025-11-17 05:23:24,139.887,139.876,139.891,139.892,
2025-11-17 05:23:25,139.895,139.9,139.907,139.90800000000002,
2025-11-17 05:23:26,139.919,139.908,139.912,139.913,
2025-11-17 05:23:27,139.921,139.91,139.912,139.913,
2025-11-17 05:23:28,139.919,139.908,139.912,139.913,
2025-11-17 05:23:29,139.92,139.909,139.9102,139.9112,
2025-11-17 05:23:30,139.92,139.912,139.8936,139.8946,
2025-11-17 05:23:31,139.907,139.903,139.8738,139.8748,
2025-11-17 05:23:32,139.888,139.893,139.8834,139.8844,
2025-11-17 05:23:33,139.895,139.884,139.885,139.886,
2025-11-17 05:23:34,139.896,139.885,139.899,139.9001,
2025-11-17 05:23:35,139.918,139.907,139.919,139.92,
2025-11-17 05:23:36,139.923,139.912,139.919,139.92,
2025-11-17 05:23:37,,,139.918,139.91899999999998,
2025-11-17 05:23:38,139.916,139.919,139.8965,139.89749999999998,
2025-11-17 05:23:39,139.908,139.909,139.88,139.881,
2025-11-17 05:23:40,139.89,139.895,139.88,139.881,
2025-11-17 05:23:41,139.889,139.894,139.88,139.881,
2025-11-17 05:23:42,,,139.88,139.881,
2025-11-17 05:23:43,139.89,139.895,139.88,139.881,
2025-11-17 05:23:44,139.89,139.879,139.88,139.881,
2025-11-17 05:23:45,139.889,139.878,139.88,139.881,
2025-11-17 05:23:46,139.89,139.879,139.8728,139.8738,
2025-11-17 05:23:47,139.888,139.877,139.888,139.88899999999998,
2025-11-17 05:23:48,139.901,139.89,139.8884,139.8894,
2025-11-17 05:23:49,139.893,139.892,139.883,139.884,
2025-11-17 05:23:50,,,139.883,139.884,
2025-11-17 05:23:51,,,139.883,139.884,
2025-11-17 05:23:52,,,139.883,139.884,
2025-11-17 05:23:53,139.898,139.893,139.892,139.893,
2025-11-17 05:23:54,139.9,139.892,139.892,139.893,
2025-11-17 05:23:55,,,139.892,139.893,
2025-11-17 05:23:56,,,139.892,139.893,
2025-11-17 05:23:57,,,139.892,139.893,
2025-11-17 05:23:58,,,139.892,139.893,
2025-11-17 05:23:59,,,139.88129999999998,139.88230000000001,
2025-11-17 05:24:00,,,139.857,139.858,0.000105
2025-11-17 05:24:01,139.871,139.876,139.8835,139.88479999999998,
2025-11-17 05:24:02,139.901,139.892,139.892,139.893,
2025-11-17 05:24:03,,,139.8923,139.8933,
2025-11-17 05:24:04,,,139.9062,139.90720000000002,
2025-11-17 05:24:05,139.922,139.911,139.911,139.912,
2025-11-17 05:24:06,139.92,139.909,139.911,139.912,
2025-11-17 05:24:07,139.918,139.907,139.9065,139.9075,
2025-11-17 05:24:08,139.916,139.911,139.9158,139.9168,
2025-11-17 05:24:09,139.93,139.919,139.9341,139.93509999999998,
2025-11-17 05:24:10,139.948,139.937,139.938,139.939,
2025-11-17 05:24:11,139.947,139.936,139.93559999999997,139.9366,
2025-11-17 05:24:12,139.942,139.938,139.926,139.927,
2025-11-17 05:24:13,,,139.926,139.927,
2025-11-17 05:24:14,,,139.926,139.927,
2025-11-17 05:24:15,,,139.926,139.927,
2025-11-17 05:24:16,,,139.926,139.927,
2025-11-17 05:24:17,,,139.926,139.927,
2025-11-17 05:24:18,,,139.926,139.927,
2025-11-17 05:24:19,,,139.93959999999998,139.9406,
2025-11-17 05:24:20,139.945,139.948,139.96,139.961,
2025-11-17 05:24:21,139.976,139.965,139.96,139.961,
2025-11-17 05:24:22,139.971,139.96,139.96,139.961,
2025-11-17 05:24:23,139.974,139.963,139.96,139.961,
2025-11-17 05:24:24,139.971,139.96,139.96,139.961,
2025-11-17 05:24:25,,,139.96,139.961,
2025-11-17 05:24:26,139.969,139.958,139.96,139.961,
2025-11-17 05:24:27,139.97,139.959,139.9558,139.95680000000002,
2025-11-17 05:24:28,139.968,139.96,139.953,139.954,
2025-11-17 05:24:29,,,139.9551,139.95610000000002,
2025-11-17 05:24:30,139.973,139.962,139.96,139.961,
2025-11-17 05:24:31,139.977,139.966,139.96,139.961,
2025-11-17 05:24:32,139.974,139.963,139.96,139.961,
2025-11-17 05:24:33,139.966,139.955,139.96,139.961,
2025-11-17 05:24:34,139.964,139.954,139.96,139.961,
2025-11-17 05:24:35,139.966,139.955,139.96,139.961,
2025-11-17 05:24:36,139.973,139.962,139.96,139.961,
2025-11-17 05:24:37,139.976,139.965,139.96,139.961,
2025-11-17 05:24:38,139.967,139.96,139.96,139.961,
2025-11-17 05:24:39,,,139.96,139.961,
2025-11-17 05:24:40,,,139.96,139.961,
2025-11-17 05:24:41,139.974,139.963,139.96,139.961,
2025-11-17 05:24:42,,,139.97039999999998,139.9714,
2025-11-17 05:24:43,139.974,139.979,139.997,139.998,
2025-11-17 05:24:44,140.007,139.996,140.0072,140.0082,
2025-11-17 05:24:45,140.022,140.011,140.01479999999998,140.01579999999998,
2025-11-17 05:24:46,140.043,140.032,140.01619999999997,140.0172,
2025-11-17 05:24:47,140.045,140.034,140.027,140.028,
2025-11-17 05:24:48,140.047,140.036,140.03349999999998,140.0345,
2025-11-17 05:24:49,140.051,140.04,140.0559,140.05689999999998,
2025-11-17 05:24:50,140.068,140.073,140.0798,140.0808,
2025-11-17 05:24:51,140.094,140.083,140.0914,140.0924,
2025-11-17 05:24:52,140.098,140.087,140.097,140.098,
2025-11-17 05:24:53,,,140.08530000000002,140.0863,
2025-11-17 05:24:54,140.094,140.083,140.08689999999999,140.0896,
2025-11-17 05:24:55,140.098,140.103,140.087,140.088,
2025-11-17 05:24:56,140.094,140.099,140.0786,140.0796,
2025-11-17 05:24:57,140.095,140.1,140.0706,140.07160000000002,
2025-11-17 05:24:58,140.088,140.077,140.086,140.087,
2025-11-17 05:24:59,140.094,140.083,140.086,140.087,
2025-11-17 05:25:00,,,140.086,140.087,0.000105
2025-11-17 05:25:01,140.089,140.078,140.0868,140.0878,
2025-11-17 05:25:02,140.093,140.087,140.0863,140.0873,
2025-11-17 05:25:03,140.094,140.094,140.0764,140.07739999999998,
2025-11-17 05:25:04,,,140.0897,140.0907,
2025-11-17 05:25:05,140.11,140.104,140.1458,140.14679999999998,
2025-11-17 05:25:06,140.147,140.136,140.151,140.152,
2025-11-17 05:25:07,140.148,140.137,140.151,140.152,
2025-11-17 05:25:08,140.146,140.135,140.151,140.152,
2025-11-17 05:25:09,140.148,140.137,140.1626,140.1636,
2025-11-17 05:25:10,140.151,140.156,140.211,140.21200000000002,
2025-11-17 05:25:11,140.221,140.211,140.221,140.222,
2025-11-17 05:25:12,140.227,140.217,140.221,140.222,
2025-11-17 05:25:13,140.228,140.218,140.221,140.222,
2025-11-17 05:25:14,,,140.2133,140.2143,
2025-11-17 05:25:15,140.227,140.217,140.207,140.208,
2025-11-17 05:25:16,140.222,140.212,140.207,140.208,
2025-11-17 05:25:17,140.221,140.211,140.2079,140.2089,
2025-11-17 05:25:18,140.221,140.226,140.21,140.211,
2025-11-17 05:25:19,140.223,140.228,140.21,140.211,
2025-11-17 05:25:20,,,140.2082,140.2092,
2025-11-17 05:25:21,140.222,140.212,140.217,140.218,
2025-11-17 05:25:22,140.22,140.225,140.266,140.267,
2025-11-17 05:25:23,140.28,140.27,140.271,140.272,
2025-11-17 05:25:24,140.277,140.267,140.271,140.272,
2025-11-17 05:25:25,140.278,140.268,140.275,140.276,
2025-11-17 05:25:26,140.285,140.275,140.291,140.292,
2025-11-17 05:25:27,140.298,140.288,140.2922,140.2932,
2025-11-17 05:25:28,140.301,140.298,140.297,140.298,
2025-11-17 05:25:29,,,140.297,140.298,
2025-11-17 05:25:30,,,140.305,140.306,
2025-11-17 05:25:31,,,140.305,140.306,
2025-11-17 05:25:32,140.307,140.305,140.291,140.292,
2025-11-17 05:25:33,,,140.28140000000002,140.2824,
2025-11-17 05:25:34,140.293,140.283,140.269,140.27,
2025-11-17 05:25:35,,,140.274,140.275,
2025-11-17 05:25:36,140.283,140.273,140.279,140.28,
2025-11-17 05:25:37,140.284,140.274,140.2706,140.27159999999998,
2025-11-17 05:25:38,140.283,140.279,140.258,140.259,
2025-11-17 05:25:39,140.27,140.275,140.258,140.259,
2025-11-17 05:25:40,140.27,140.26,140.215,140.216,
2025-11-17 05:25:41,140.221,140.211,140.219,140.22,
2025-11-17 05:25:42,140.219,140.21,140.219,140.22,
2025-11-17 05:25:43,,,140.219,140.22,
2025-11-17 05:25:44,,,140.1978,140.1988,
2025-11-17 05:25:45,140.202,140.203,140.1598,140.16080000000002,
2025-11-17 05:25:46,140.165,140.17,140.1713,140.1723,
2025-11-17 05:25:47,140.181,140.171,140.173,140.174,
2025-11-17 05:25:48,140.17,140.16,140.1682,140.1692,
2025-11-17 05:25:49,140.169,140.17,140.144,140.145,
2025-11-17 05:25:50,140.152,140.144,140.153,140.154,
2025-11-17 05:25:51,140.153,140.153,140.13,140.131,
2025-11-17 05:25:52,140.133,140.138,140.0962,140.0972,
2025-11-17 05:25:53,140.104,140.094,140.095,140.096,
2025-11-17 05:25:54,140.103,140.093,140.095,140.096,
2025-11-17 05:25:55,140.106,140.096,140.095,140.096,
2025-11-17 05:25:56,140.107,140.097,140.095,140.096,
2025-11-17 05:25:57,140.105,140.095,140.095,140.096,
2025-11-17 05:25:58,140.104,140.094,140.0779,140.0789,
2025-11-17 05:25:59,140.084,140.089,140.076,140.077,
2025-11-17 05:26:00,,,140.0715,140.0725,0.000105
2025-11-17 05:26:01,140.083,140.084,140.1031,140.1041,
2025-11-17 05:26:02,140.105,140.095,140.101,140.102,
2025-11-17 05:26:03,140.108,140.101,140.1105,140.1115,
2025-11-17 05:26:04,140.114,140.104,140.126,140.127,
2025-11-17 05:26:05,140.131,140.122,140.126,140.127,
2025-11-17 05:26:06,140.13,140.121,140.1208,140.1218,
2025-11-17 05:26:07,140.128,140.126,140.092,140.093,
2025-11-17 05:26:08,140.106,140.111,140.0969,140.09789999999998,
2025-11-17 05:26:09,140.107,140.097,140.099,140.1,
2025-11-17 05:26:10,,,140.101,140.102,
2025-11-17 05:26:11,140.113,140.103,140.1048,140.10580000000002,
2025-11-17 05:26:12,140.118,140.114,140.12259999999998,140.12359999999998,
2025-11-17 05:26:13,140.129,140.12,140.1365,140.1375,
2025-11-17 05:26:14,140.14,140.131,140.1314,140.13240000000002,
2025-11-17 05:26:15,140.131,140.136,140.13,140.131,
2025-11-17 05:26:16,,,140.13,140.131,
2025-11-17 05:26:17,140.134,140.138,140.13,140.131,
2025-11-17 05:26:18,,,140.13,140.131,
2025-11-17 05:26:19,,,140.1592,140.16019999999997,
